ID,Name,Nation,Club,League,Position,Age,Height,Weight,Overall,Pace,Shooting,Passing,Dribbling,Defending,Physicality,Att work rate,Def work rate,Preferred foot,Skill moves,Weak foot,Gender
225793,Ben Godfrey,England,Everton,Premier League,CB,25,183,79,75,82,44,60,65,74,78,Medium,High,Right,2,3,M
199580,Connor Goldson,England,Rangers,cinch Prem,CB,31,191,85,75,69,50,62,65,75,82,Medium,Medium,Right,2,2,M
209523,Derlis González,Paraguay,Olimpia,Libertadores,ST,29,175,75,75,82,76,72,79,44,64,High,Medium,Right,4,3,M
242964,Anthony Gordon,England,Newcastle Utd,Premier League,LW,22,183,72,75,88,69,72,75,37,62,High,Medium,Right,3,3,M
202201,Jeffrey Gouweleeuw,Holland,FC Augsburg,Bundesliga,CB,32,188,83,75,66,58,66,64,77,75,High,Medium,Right,2,2,M
228383,Kamil Grabara,Poland,F.C. København,3F Superliga,GK,24,195,85,75,76,75,72,76,42,75,Medium,Medium,Right,1,3,M
258390,Ivo Grbić,Croatia,Atlético de Madrid,LALIGA EA SPORTS,GK,27,195,93,75,76,71,74,76,32,73,Medium,Medium,Right,1,3,M
187924,Clément Grenier,France,R. Racing Club,LALIGA HYPERMOTION,CM,32,186,72,75,36,73,79,74,62,68,Medium,Medium,Right,3,4,M
246352,Hugo Guillamón,Spain,Valencia CF,LALIGA EA SPORTS,CDM,23,178,62,75,55,53,69,64,75,70,Low,High,Right,2,4,M
190113,Mert Günok,Turkey,Beşiktaş,Trendyol Süper Lig,GK,34,196,92,75,73,75,75,74,56,77,Medium,Medium,Right,1,3,M
220491,Emmanuel Gyasi,Ghana,Empoli,Serie A TIM,RM,29,181,70,75,82,63,66,75,44,73,Medium,High,Right,3,3,M
241651,Viktor Gyökeres,Sweden,Sporting CP,Liga Portugal,ST,25,187,86,75,80,72,63,76,32,85,High,Medium,Right,3,3,M
211879,Janik Haberer,Germany,Union Berlin,Bundesliga,CM,29,186,79,75,63,67,72,75,63,71,Medium,Medium,Right,3,3,M
233053,Amir Hadžiahmetović,Bosnia and Herzegovina,Beşiktaş,Trendyol Süper Lig,CDM,26,179,70,75,71,60,71,72,71,77,High,High,Right,2,3,M
222134,Tarek Hamed,Egypt,Damac FC,ROSHN Saudi League,CDM,35,169,67,75,64,58,66,67,74,83,Medium,High,Right,2,3,M
234741,Gustavo Hamer,Holland,Sheffield Utd,Premier League,CM,26,169,61,75,69,70,76,72,73,77,High,High,Right,3,3,M
228518,Andreas Hanche-Olsen,Norway,1. FSV Mainz 05,Bundesliga,CB,26,185,82,75,73,38,55,63,75,81,Medium,High,Right,2,3,M
224885,Guilherme Sityá,Brazil,Konyaspor,Trendyol Süper Lig,LB,33,180,79,75,80,62,75,73,67,77,High,High,Left,3,3,M
254487,Matheus Henrique,Brazil,Sassuolo,Serie A TIM,CM,26,175,71,75,73,60,76,79,57,63,Medium,Medium,Right,3,4,M
268621,Gastón Hernández,Argentina,San Lorenzo,Sudamericana,CB,25,185,76,75,68,37,52,59,76,72,Low,Medium,Right,2,3,M
205590,Luís Hernández,Spain,Cádiz CF,LALIGA EA SPORTS,CB,34,183,75,75,62,50,64,65,74,78,Medium,High,Right,2,4,M
212197,Daniel Heuer Fernandes,Portugal,Hamburger SV,Bundesliga 2,GK,31,188,81,75,75,70,77,78,43,73,Medium,Medium,Right,1,4,M
260697,Isak Hien,Sweden,Hellas Verona,Serie A TIM,CB,24,191,90,75,73,37,49,56,75,78,Low,High,Right,2,3,M
206606,Philipp Hofmann,Germany,VfL Bochum,Bundesliga,ST,30,195,89,75,52,74,55,65,38,83,Medium,Medium,Left,2,2,M
244791,Patrik Hrošovský,Slovakia,KRC Genk,1A Pro League,CDM,31,173,70,75,64,71,74,76,70,68,High,High,Right,3,3,M
240740,Callum Hudson-Odoi,England,Nott'm Forest,Premier League,LW,23,182,76,75,78,67,73,79,48,59,High,Medium,Right,4,3,M
215247,Marcus Ingvartsen,Denmark,FC Nordsjælland,3F Superliga,CF,27,186,80,75,64,79,66,74,38,72,Medium,Medium,Left,3,4,M
234205,Hiroki Ito,Japan,VfB Stuttgart,Bundesliga,CB,24,188,84,75,81,56,67,68,76,74,Medium,Medium,Left,2,3,M
241509,Mauro Júnior,Brazil,PSV,Eredivisie,RB,24,171,62,75,84,66,75,79,67,56,Medium,Medium,Left,4,3,M
246070,Iván Jaime,Spain,FC Porto,Liga Portugal,LM,23,180,75,75,74,73,71,76,51,64,Medium,Medium,Right,3,3,M
257889,Kristijan Jakić,Croatia,Frankfurt,Bundesliga,CDM,26,181,75,75,68,61,65,69,72,81,Medium,High,Right,2,3,M
232104,Daniel James,Wales,Leeds United,EFL Championship,RM,26,171,76,75,93,69,66,74,46,63,High,High,Right,3,4,M
229628,Fali,Spain,Cádiz CF,LALIGA EA SPORTS,CB,30,186,84,75,46,53,68,59,74,87,Medium,High,Right,2,3,M
256107,Alistair Johnston,Canada,Celtic,cinch Prem,RB,25,180,77,75,82,57,68,70,72,83,Medium,High,Right,2,2,M
208615,Christopher Jullien,France,Montpellier,Ligue 1 Uber Eats,CB,30,196,88,75,61,50,62,56,74,78,Low,High,Right,2,3,M
265800,Jutglà,Spain,Club Brugge,1A Pro League,ST,24,174,79,75,76,75,65,77,29,76,Medium,Medium,Right,3,3,M
239890,Ozan Kabak,Turkey,TSG Hoffenheim,Bundesliga,CB,23,186,86,75,63,37,59,66,74,80,High,Medium,Right,2,3,M
203605,Pavel Kadeřábek,Czech Republic,TSG Hoffenheim,Bundesliga,RWB,31,182,81,75,72,45,70,70,72,76,Medium,Medium,Right,3,2,M
225403,İrfan Can Kahveci,Turkey,Fenerbahçe,Trendyol Süper Lig,RW,28,176,75,75,73,72,78,78,58,66,Medium,Medium,Left,3,3,M
251221,Lukáš Kalvach,Czech Republic,Viktoria Plzeň,Česká Liga,CDM,28,183,77,75,64,64,73,73,72,78,Medium,High,Right,2,3,M
252495,Jakub Kamiński,Poland,VfL Wolfsburg,Bundesliga,LW,21,179,68,75,85,67,67,78,47,58,High,Medium,Right,3,3,M
210719,Marc-Oliver Kempf,Germany,Hertha Berlin,Bundesliga 2,CB,28,186,87,75,75,42,56,62,75,78,High,Medium,Left,2,4,M
260908,Milos Kerkez,Hungary,AFC Bournemouth,Premier League,LB,20,176,71,75,82,53,66,73,69,74,High,Medium,Left,3,3,M
185422,Joshua King,Norway,Fenerbahçe,Trendyol Süper Lig,ST,31,184,82,75,81,75,71,76,38,76,Medium,Medium,Right,3,3,M
214096,Tim Kleindienst,Germany,Heidenheim,Bundesliga,ST,28,194,85,75,67,76,57,66,33,83,Medium,High,Left,2,5,M
257540,Ansgar Knauff,Germany,Frankfurt,Bundesliga,RM,21,180,73,75,86,63,69,77,51,60,Medium,Medium,Right,3,3,M
246762,Sekou Koita,Mali,RB Salzburg,Ö. Bundesliga,ST,24,173,67,75,93,74,69,77,35,74,High,Medium,Left,3,4,M
244467,Ondřej Kolář,Czech Republic,Slavia Praha,Česká Liga,GK,29,193,81,75,75,74,79,75,44,77,Medium,Medium,Right,1,3,M
186801,Cheikhou Kouyaté,Senegal,Nott'm Forest,Premier League,CDM,34,189,83,75,57,64,63,67,75,81,High,High,Right,3,3,M
233301,Rasmus Kristensen,Denmark,Roma FC,Serie A TIM,RWB,26,187,70,75,69,67,67,70,73,77,High,High,Right,3,4,M
197242,Grzegorz Krychowiak,Poland,Abha Club,ROSHN Saudi League,CDM,33,186,79,75,41,73,69,66,73,80,High,High,Right,3,3,M
208335,Lukas Kübler,Germany,SC Freiburg,Bundesliga,RB,31,182,74,75,78,47,60,68,73,75,Low,Medium,Right,2,2,M
245426,Marash Kumbulla,Albania,Roma FC,Serie A TIM,CB,23,191,78,75,47,32,53,56,77,75,Medium,Medium,Right,2,3,M
223058,Daler Kuzyaev,Russia,Havre AC,Ligue 1 Uber Eats,CM,30,182,74,75,78,66,74,75,72,66,Medium,High,Right,3,3,M
244112,Daniel-Kofi Kyereh,Ghana,SC Freiburg,Bundesliga,CAM,27,179,73,75,80,72,66,81,24,61,Medium,Medium,Right,5,3,M
223724,Stefan Lainer,Austria,M'gladbach,Bundesliga,RB,31,175,73,75,72,62,67,69,74,78,Medium,High,Right,2,3,M
242418,Tariq Lamptey,Ghana,Brighton,Premier League,RB,23,163,62,75,85,44,66,77,70,51,High,Medium,Right,2,3,M
211302,Gianluca Lapadula,Peru,Cagliari,Serie A TIM,ST,33,178,71,75,74,73,60,74,39,73,High,Medium,Left,3,4,M
226777,Cyle Larin,Canada,RCD Mallorca,LALIGA EA SPORTS,ST,28,188,90,75,71,75,65,69,28,78,High,Medium,Right,3,4,M
209782,Sam Larsson,Sweden,Antalyaspor,Trendyol Süper Lig,LM,30,180,70,75,79,71,73,80,38,59,Medium,Medium,Right,4,2,M
203487,Jamaal Lascelles,England,Newcastle Utd,Premier League,CB,30,188,83,75,41,35,49,51,75,75,Low,Medium,Right,2,3,M
215228,Cristian Lema,Argentina,Lanús,LPF,CB,33,191,93,75,34,53,58,42,75,83,Low,High,Right,2,2,M
258208,Ondřej Lingr,Czech Republic,Feyenoord,Eredivisie,LW,25,175,70,75,78,74,70,77,53,80,High,High,Right,3,3,M
243478,Enzo Loiodice,France,UD Las Palmas,LALIGA EA SPORTS,CM,23,175,71,75,66,64,70,77,69,67,Medium,High,Left,3,3,M
222467,Ivi López,Spain,Raków,PKO BP Ekstraklasa,CF,29,174,70,75,80,75,71,77,39,73,Medium,Medium,Right,3,3,M
199288,Anthony Losilla,France,VfL Bochum,Bundesliga,CDM,37,185,78,75,51,59,67,71,73,76,Medium,High,Right,3,3,M
234686,Jordan Lotomba,Switzerland,OGC Nice,Ligue 1 Uber Eats,RB,25,177,71,75,78,48,65,72,71,68,Medium,Medium,Right,2,4,M
223866,Sandi Lovrič,Slovenia,Udinese,Serie A TIM,CM,25,180,75,75,57,64,74,72,69,71,High,Medium,Right,3,3,M
238072,Eduard Löwen,Germany,St. Louis CITY SC,MLS,CM,26,188,91,75,66,70,74,72,71,83,Medium,High,Right,3,4,M
236368,Giulio Maggiore,Italy,Salernitana,Serie A TIM,CM,25,184,69,75,71,61,70,73,72,72,Medium,Medium,Right,3,3,M
237629,Arne Maier,Germany,FC Augsburg,Bundesliga,RM,24,187,84,75,68,62,75,76,69,74,High,High,Right,3,3,M
226797,Víctor Ignacio Malcorra,Argentina,Rosario Central,LPF,CAM,36,171,74,75,74,71,79,75,59,68,Medium,Medium,Left,3,4,M
221551,Emanuel Mammana,Argentina,River Plate,Libertadores,CB,27,183,72,75,79,42,66,71,75,72,Medium,Medium,Right,3,3,M
238224,Marcão,Brazil,Wuhan 3 Towns,CSL,ST,29,196,98,75,71,77,47,65,29,82,Medium,Medium,Right,3,4,M
256675,Omar Marmoush,Egypt,Frankfurt,Bundesliga,ST,24,183,81,75,85,74,63,80,30,68,High,Low,Right,4,3,M
236295,Aarón,Spain,Genoa,Serie A TIM,LWB,26,178,70,75,61,54,73,76,72,67,Medium,Medium,Left,3,3,M
207877,Josef Martínez,Venezuela,Inter Miami CF,MLS,ST,30,173,74,75,83,75,60,74,23,68,Medium,Low,Right,3,4,M
208620,Omar Mascarell,Spain,RCD Mallorca,LALIGA EA SPORTS,CM,30,181,76,75,53,64,71,74,72,71,Medium,High,Right,3,5,M
236461,Jean-Philippe Mateta,France,Crystal Palace,Premier League,ST,26,192,88,75,69,73,57,72,34,78,Medium,Medium,Right,3,4,M
261082,Cristian Medina,Argentina,Boca Juniors,Libertadores,CM,21,178,70,75,75,64,72,79,69,68,Medium,High,Right,3,3,M
240663,Miguel Ángel Merentiel,Uruguay,Boca Juniors,Libertadores,ST,27,175,70,75,77,73,55,72,37,77,Medium,Low,Right,3,3,M
242656,Illan Meslier,France,Leeds United,EFL Championship,GK,23,196,74,75,76,74,71,79,38,71,Medium,Medium,Left,1,3,M
212692,Rony Lopes,Portugal,SC Braga,Liga Portugal,RM,28,174,68,75,76,72,73,77,30,59,Medium,Low,Left,4,3,M
237496,Djordje Mihailovic,United States,AZ,Eredivisie,CAM,25,178,69,75,72,70,76,74,60,68,High,High,Right,4,4,M
268802,Fabio Miretti,Italy,Juventus,Serie A TIM,CM,20,179,72,75,77,60,75,78,66,72,Medium,Medium,Right,3,4,M
264388,Moleiro,Spain,UD Las Palmas,LALIGA EA SPORTS,LM,20,172,67,75,79,65,71,78,46,61,Medium,Medium,Right,3,3,M
231873,Joni Montiel,Spain,R. Valladolid CF,LALIGA HYPERMOTION,CAM,25,173,67,75,70,77,75,77,50,57,Medium,Low,Left,3,2,M
183895,Maxi Moralez,Argentina,New York City FC,MLS,CAM,36,159,54,75,67,69,75,77,52,49,High,Medium,Right,4,4,M
228732,Harold Moukoudi,Cameroon,AEK Athens,Hellas Liga,CB,26,191,96,75,49,32,52,50,74,86,Medium,High,Right,2,3,M
246340,Mykhailo Mudryk,Ukraine,Chelsea,Premier League,LW,22,175,61,75,91,66,68,79,44,58,High,Medium,Right,4,4,M
233164,Arijanet Murić,Kosovo,Burnley,Premier League,GK,25,197,81,75,76,73,79,77,45,74,Medium,Medium,Right,1,2,M
244380,Vitaliy Mykolenko,Ukraine,Everton,Premier League,LB,24,180,71,75,76,45,64,61,73,62,Medium,Medium,Left,2,2,M
242914,Keito Nakamura,Japan,Stade de Reims,Ligue 1 Uber Eats,LM,23,180,75,75,76,74,71,75,41,71,High,Medium,Right,4,3,M
230965,Nahitan Nández,Uruguay,Cagliari,Serie A TIM,CM,28,172,70,75,85,63,71,79,69,80,High,High,Right,3,2,M
255533,Youssouf Ndayishimiye,Burundi,OGC Nice,Ligue 1 Uber Eats,CB,25,183,79,75,71,49,64,72,75,78,Medium,High,Right,2,3,M
221000,Badou Ndiaye,Senegal,Adana Demirspor,Trendyol Süper Lig,CM,33,180,81,75,84,69,70,76,72,79,High,High,Right,3,3,M
146439,Negredo,Spain,Cádiz CF,LALIGA EA SPORTS,ST,38,186,86,75,50,79,64,70,36,75,Medium,Low,Left,3,2,M
236690,Michael Ngadeu,Cameroon,Beijing Guoan,CSL,CB,33,190,87,75,61,44,55,57,74,83,Medium,High,Right,2,5,M
236988,Eddie Nketiah,England,Arsenal,Premier League,ST,24,180,73,75,79,73,57,77,25,64,High,Medium,Right,3,3,M
215639,Kenedy,Brazil,R. Valladolid CF,LALIGA HYPERMOTION,LM,27,182,77,75,75,70,73,77,60,62,High,High,Left,4,2,M
200752,Juan Jesus,Brazil,Napoli FC,Serie A TIM,CB,32,185,83,75,66,33,51,60,78,73,Low,High,Left,2,3,M
240734,Matt O'Riley,Denmark,Celtic,cinch Prem,CM,23,187,77,75,68,67,73,73,66,71,High,Medium,Left,4,3,M
242635,Igoh Ogbu,Nigeria,Slavia Praha,Česká Liga,CB,23,187,83,75,79,39,55,61,73,82,Medium,Medium,Right,2,2,M
224241,Nick Olij,Holland,Sparta Rotterdam,Eredivisie,GK,28,188,74,75,76,73,65,77,50,73,Medium,Medium,Right,1,2,M
233585,Lincoln,Brazil,Fenerbahçe,Trendyol Süper Lig,CAM,25,178,73,75,75,70,78,78,59,65,Medium,Medium,Left,4,3,M
207557,Robin Olsen,Sweden,Aston Villa,Premier League,GK,33,198,89,75,75,74,78,75,35,75,Medium,Medium,Right,1,2,M
273564,Gift Emmanuel Orban,Nigeria,KAA Gent,1A Pro League,ST,21,178,73,75,77,81,63,73,19,63,Medium,Medium,Right,2,3,M
213135,Divock Origi,Belgium,Nott'm Forest,Premier League,ST,28,189,88,75,75,74,67,74,27,72,High,Medium,Right,4,4,M
221174,Mislav Oršić,Croatia,Trabzonspor,Trendyol Süper Lig,LW,30,179,69,75,78,81,72,73,59,60,Medium,Medium,Right,3,4,M
209960,Pacheco,Spain,RCD Espanyol,LALIGA HYPERMOTION,GK,31,186,81,75,75,74,68,76,46,74,Medium,Medium,Left,1,2,M
241162,Joseph Paintsil,Ghana,KRC Genk,1A Pro League,RM,25,169,70,75,90,70,66,78,33,73,High,Medium,Right,3,3,M
212715,Sebastián Palacios,Argentina,Panathinaikos,Hellas Liga,RW,31,163,69,75,85,73,69,77,44,66,High,Low,Right,4,3,M
199393,Nicolas Pallois,France,FC Nantes,Ligue 1 Uber Eats,CB,36,189,89,75,35,54,60,60,75,82,Medium,High,Left,2,2,M
217196,José Luis Palomino,Argentina,Bergamo Calcio,Serie A TIM,CB,33,188,87,75,40,32,54,57,75,83,Low,Medium,Left,2,3,M
162328,Remko Pasveer,Holland,Ajax,Eredivisie,GK,40,187,88,75,73,75,80,75,33,77,Medium,Medium,Right,1,4,M
254840,Strahinja Pavlović,Serbia,RB Salzburg,Ö. Bundesliga,CB,22,194,84,75,67,43,50,64,74,83,Medium,High,Left,2,3,M
224874,Amahl Pellegrino,Norway,FK Bodø/Glimt,Eliteserien,LW,33,190,68,75,84,74,70,73,40,60,High,Medium,Right,4,3,M
211241,Rubén Peña,Spain,CA Osasuna,LALIGA EA SPORTS,RB,32,170,65,75,72,69,70,73,72,65,High,Low,Right,4,3,M
231318,Romain Perraud,France,OGC Nice,Ligue 1 Uber Eats,LB,26,173,68,75,70,72,73,75,72,72,High,Medium,Left,3,2,M
215455,Bruno Petković,Croatia,Dinamo Zagreb,Liga Hrvatska,ST,29,193,88,75,72,72,77,78,39,76,Medium,Low,Right,4,4,M
219670,Gonzalo Piovi,Argentina,Racing Club,Libertadores,CB,29,180,72,75,74,66,72,69,74,79,High,Medium,Left,3,2,M
205070,Portu,Spain,Girona FC,LALIGA EA SPORTS,RM,31,167,66,75,81,74,72,75,56,76,High,Medium,Right,3,4,M
199652,Dennis Praet,Belgium,Leicester City,EFL Championship,CAM,29,181,78,75,66,72,76,76,60,65,Medium,Medium,Right,4,4,M
206167,Sanjin Prcić,Bosnia and Herzegovina,Strasbourg,Ligue 1 Uber Eats,CDM,30,181,75,75,50,60,74,74,71,72,Medium,Medium,Right,3,4,M
208462,Robin Pröpper,Holland,FC Twente,Eredivisie,CB,30,190,78,75,56,53,62,57,76,79,Medium,Medium,Right,2,4,M
242816,Riqui Puig,Spain,LA Galaxy,MLS,CM,24,169,56,75,65,64,73,80,58,50,Medium,Medium,Right,3,3,M
190362,Teemu Pukki,Finland,Minnesota United,MLS,ST,33,180,78,75,77,76,62,72,36,73,High,High,Right,3,3,M
205401,Vako,Georgia,Ulsan Hyundai,K League 1,LM,30,174,74,75,76,72,70,78,41,69,High,Low,Right,4,4,M
244253,Uroš Račić,Serbia,Sassuolo,Serie A TIM,CM,25,193,81,75,64,73,74,73,76,81,Medium,Medium,Right,3,4,M
243656,Nemanja Radonjić,Serbia,Torino,Serie A TIM,CF,27,185,76,75,88,74,69,74,30,61,High,Low,Right,3,4,M
228805,Raíllo,Spain,RCD Mallorca,LALIGA EA SPORTS,CB,32,187,80,75,44,36,55,55,76,77,Low,High,Right,2,3,M
210007,André Ramalho,Brazil,PSV,Eredivisie,CB,31,182,78,75,62,59,67,66,76,77,Medium,High,Right,2,5,M
205207,Cristian Ramírez,Ecuador,Ferencvárosi TC,Magyar Liga,LB,29,172,72,75,83,45,66,77,66,69,High,Medium,Left,3,3,M
256161,Moisés Ramírez,Ecuador,Independiente DV,Libertadores,GK,23,185,68,75,74,73,69,75,33,74,Medium,Medium,Right,1,2,M
217731,Sandro,Spain,UD Las Palmas,LALIGA EA SPORTS,ST,28,175,71,75,80,76,67,75,31,62,High,Medium,Right,3,4,M
239810,Nicolas Raskin,Belgium,Rangers,cinch Prem,CM,22,178,74,75,70,63,73,77,71,75,High,High,Right,3,4,M
263897,Filipe Relvas,Portugal,Portimonense SC,Liga Portugal,CB,24,192,84,75,66,41,63,60,76,76,Medium,High,Left,2,2,M
258826,Devyne Rensch,Holland,Ajax,Eredivisie,RB,20,179,73,75,76,56,66,73,72,70,High,Medium,Right,3,5,M
215069,Rodrigo Rey,Argentina,Independiente,LPF,GK,32,190,78,75,73,73,70,76,50,75,Medium,Medium,Right,1,3,M
238068,Marco Richter,Germany,1. FSV Mainz 05,Bundesliga,RM,26,176,74,75,73,74,68,79,48,62,Medium,Medium,Right,4,4,M
224415,Luis Rioja,Spain,D. Alavés,LALIGA EA SPORTS,LM,30,176,70,75,77,74,70,77,37,51,High,Medium,Left,3,4,M
225147,Connor Roberts,Wales,Burnley,Premier League,RB,28,175,76,75,78,61,71,72,69,74,High,Medium,Right,3,4,M
235945,Marc Roca,Spain,Real Betis,LALIGA EA SPORTS,CDM,27,184,81,75,56,62,74,73,68,68,Medium,Medium,Left,3,3,M
222951,Marek Rodák,Slovakia,Fulham,Premier League,GK,27,194,81,75,76,71,73,76,47,73,Medium,Medium,Right,1,3,M
209289,Kévin Rodrigues,Portugal,Adana Demirspor,Trendyol Süper Lig,LB,29,170,68,75,73,71,76,74,70,66,High,Medium,Left,3,3,M
256008,Morato,Brazil,SL Benfica,Liga Portugal,CB,22,192,89,75,67,37,51,61,74,82,Low,Medium,Left,2,2,M
210679,Paulo Oliveira,Portugal,SC Braga,Liga Portugal,CB,31,187,81,75,58,35,52,60,76,75,Medium,High,Right,2,2,M
193352,Ricardo Rodríguez,Switzerland,Torino,Serie A TIM,CB,31,182,77,75,69,67,75,75,76,74,Medium,Medium,Left,3,3,M
205119,Sebastián Rodríguez,Uruguay,Peñarol,Sudamericana,CM,31,181,75,75,67,67,75,73,68,68,Medium,Low,Right,3,3,M
239335,Óscar,Spain,Getafe CF,LALIGA EA SPORTS,CM,25,174,67,75,57,75,76,75,56,55,High,Medium,Right,3,3,M
226807,Cristian Roldan,United States,Sounders FC,MLS,RM,28,172,75,75,77,68,70,74,71,80,High,High,Right,3,4,M
252114,Benjamín Rollheiser,Argentina,Estudiantes,Sudamericana,RM,23,171,76,75,83,74,70,77,42,63,High,Medium,Left,3,2,M
235134,Pablo Rosario,Holland,OGC Nice,Ligue 1 Uber Eats,CDM,26,188,73,75,61,64,68,73,74,79,Medium,Medium,Right,3,3,M
211320,Daniele Rugani,Italy,Juventus,Serie A TIM,CB,29,190,84,75,53,40,55,61,78,69,Low,Medium,Right,2,3,M
234488,Mikkel Rygaard,Denmark,BK Häcken,Allsvenskan,CM,33,176,69,75,65,73,77,77,61,66,Medium,Medium,Left,3,3,M
230147,Falaye Sacko,Mali,Montpellier,Ligue 1 Uber Eats,RB,28,179,68,75,92,45,62,72,69,73,High,Medium,Right,3,3,M
235424,Diadié Samassékou,Mali,TSG Hoffenheim,Bundesliga,CDM,27,175,70,75,65,49,64,72,75,73,Low,High,Right,3,3,M
245238,Javi Sánchez,Spain,R. Valladolid CF,LALIGA HYPERMOTION,CB,26,189,79,75,67,56,56,61,76,76,Medium,Medium,Right,2,4,M
265188,Giorgio Scalvini,Italy,Bergamo Calcio,Serie A TIM,CB,20,194,75,75,55,31,51,55,78,71,Medium,Medium,Right,2,3,M
198177,Bart Schenkeveld,Holland,Panathinaikos,Hellas Liga,CB,32,185,83,75,71,40,61,66,75,78,Medium,Medium,Right,2,3,M
235149,Jerdy Schouten,Holland,PSV,Eredivisie,CDM,26,185,74,75,60,56,67,74,74,68,Medium,High,Right,4,3,M
209987,Marcel Schuhen,Germany,SV Darmstadt 98,Bundesliga,GK,30,188,85,75,74,71,73,77,53,73,Medium,Medium,Right,1,3,M
260592,Benjamin Šeško,Slovenia,RB Leipzig,Bundesliga,ST,20,193,77,75,81,74,60,73,42,77,Medium,Medium,Right,3,3,M
235883,Ryan Sessegnon,England,Spurs,Premier League,LB,23,178,70,75,78,64,72,76,70,65,High,Medium,Left,4,3,M
193348,Xherdan Shaqiri,Switzerland,Chicago Fire FC,MLS,CAM,32,169,72,75,68,75,77,77,42,62,Medium,Low,Left,5,4,M
221658,Ahmed Sharahili,Saudi Arabia,Al Ittihad,ROSHN Saudi League,CB,29,185,77,75,76,33,61,63,74,80,Medium,Medium,Left,2,3,M
189165,Jonjo Shelvey,England,Çaykur Rizespor,Trendyol Süper Lig,CM,31,184,80,75,37,69,80,71,62,69,Medium,Medium,Right,3,3,M
201042,Djibril Sidibé,France,AEK Athens,Hellas Liga,RB,31,183,80,75,72,62,71,72,72,77,Medium,Medium,Right,3,4,M
215135,Leonardo Sigali,Argentina,Racing Club,Libertadores,CB,36,181,74,75,65,51,60,62,75,76,Medium,High,Right,2,3,M
218868,Alejandro Silva,Uruguay,Olimpia,Libertadores,RM,34,178,68,75,86,68,72,74,63,73,High,Medium,Right,4,4,M
198653,Martín Silva,Uruguay,Libertad,Libertadores,GK,40,187,88,75,77,73,72,79,31,73,Medium,Medium,Right,1,2,M
214378,David Silva,Colombia,Millonarios,Sudamericana,CAM,37,175,73,75,62,69,74,74,54,68,Medium,Medium,Right,4,4,M
225733,Cesinha,Brazil,Daegu FC,K League 1,ST,34,177,74,75,82,76,71,75,32,74,High,Medium,Right,5,5,M
257502,Gijs Smal,Holland,FC Twente,Eredivisie,LB,26,183,83,75,73,61,76,71,69,74,High,Medium,Left,2,3,M
225539,Dominic Solanke,England,AFC Bournemouth,Premier League,ST,26,187,80,75,72,74,64,73,28,79,High,Medium,Right,3,3,M
256509,Pablo Solari,Argentina,River Plate,Libertadores,RM,22,181,77,75,86,73,67,75,26,68,High,Medium,Right,4,3,M
221024,Asger Sørensen,Denmark,Sparta Praha,Česká Liga,CB,27,191,88,75,57,43,59,61,77,76,High,Medium,Right,2,3,M
239817,Boubakary Soumaré,France,Sevilla FC,LALIGA EA SPORTS,CDM,24,188,82,75,67,56,73,74,70,77,Medium,Medium,Right,3,3,M
212213,Ricardo Esgaio,Portugal,Sporting CP,Liga Portugal,RWB,30,172,73,75,69,66,74,76,69,66,High,Medium,Right,4,4,M
222844,Walace,Brazil,Udinese,Serie A TIM,CDM,28,188,75,75,66,66,68,70,72,76,Medium,High,Right,3,3,M
257191,Anton Stach,Germany,TSG Hoffenheim,Bundesliga,CM,25,194,88,75,72,67,74,71,74,79,High,High,Right,2,5,M
250955,Josip Stanišić,Croatia,Leverkusen,Bundesliga,RB,23,187,77,75,78,39,60,66,76,72,Low,Medium,Right,2,4,M
234777,Zack Steffen,United States,Manchester City,Premier League,GK,28,191,86,75,77,74,73,78,53,71,Medium,Medium,Right,1,3,M
204497,Kevin Stöger,Austria,VfL Bochum,Bundesliga,CM,30,175,74,75,58,66,78,74,60,63,High,High,Left,3,3,M
245158,Luis Javier Suárez,Colombia,UD Almería,LALIGA EA SPORTS,ST,26,185,74,75,84,77,64,71,40,77,High,Medium,Right,3,4,M
205192,Denis Suárez,Spain,Villarreal CF,LALIGA EA SPORTS,CM,29,178,66,75,63,71,78,78,64,54,Medium,Medium,Right,3,3,M
259913,Heorhii Sudakov,Ukraine,Shakhtar Donetsk,Ukrayina Liha,CAM,21,177,68,75,75,72,71,74,52,64,Medium,Medium,Right,3,5,M
220948,Serhiy Sydorchuk,Ukraine,KVC Westerlo,1A Pro League,CDM,32,189,80,75,66,68,68,69,71,73,High,High,Right,3,3,M
223779,Damian Szymański,Poland,AEK Athens,Hellas Liga,CDM,28,185,81,75,72,66,67,70,73,80,High,Medium,Right,3,3,M
237477,Marcus Tavernier,England,AFC Bournemouth,Premier League,LM,24,177,70,75,78,72,71,77,59,62,High,Medium,Left,3,3,M
226508,Greg Taylor,Scotland,Celtic,cinch Prem,LB,26,170,68,75,72,52,74,74,72,71,High,High,Left,3,3,M
255009,Kenneth Taylor,Holland,Ajax,Eredivisie,CM,21,182,73,75,73,69,78,76,64,71,Medium,Medium,Left,3,5,M
240953,Nahuel Tenaglia,Argentina,D. Alavés,LALIGA EA SPORTS,RB,27,181,70,75,71,43,65,72,74,80,Medium,Medium,Right,3,3,M
233483,Tarik Tissoudali,Morocco,KAA Gent,1A Pro League,CF,30,182,70,75,72,73,68,82,27,57,High,High,Right,4,3,M
